ppt,life_sat,worthwhile,happy,anxious,relationship,physical_health,mental_wellbeing,financial,work,balance,local,health,gender,age_group,marital,education,employment,occupation,children
810,5,3,5,10,3,4,5,5,5,7,8,good_to_bad,male,25to44,single,degree,full_time,managerial_professional,no
246,9,8,10,0,9,6,10,8,9,10,10,good_to_bad,male,25to44,widowed_divorced_sep,no_degree,full_time,intermediate,no
706,8,8,8,0,7,7,8,6,8,8,10,good_to_bad,male,45to54,married,no_degree,full_time,intermediate,no
303,8,9,9,2,10,6,6,7,7,8,10,good_to_bad,male,55to64,married,no_degree,part_time,intermediate,no
190,7,9,10,3,10,8,10,8,9,8,8,good_to_bad,male,25to44,married,no_degree,full_time,managerial_professional,yes
167,9,10,9,9,10,8,10,9,9,3,8,very_good,female,25to44,married,no_degree,full_time,managerial_professional,yes
440,9,6,8,0,8,9,9,9,5,8,8,very_good,male,45to54,widowed_divorced_sep,no_degree,full_time,routine_manual,no
57,8,9,7,2,8,8,9,5,6,8,7,good_to_bad,female,55to64,married,degree,part_time,managerial_professional,no
932,9,9,7,0,9,8,10,9,9,6,8,very_good,female,16to24,single,degree,full_time,managerial_professional,no
610,8,7,8,3,8,5,7,7,6,4,7,good_to_bad,female,25to44,married,no_degree,full_time,managerial_professional,yes
562,8,8,9,0,8,8,8,3,8,2,9,good_to_bad,female,25to44,single,no_degree,full_time,managerial_professional,no
889,7,8,7,5,9,8,8,7,7,7,7,good_to_bad,male,45to54,married,no_degree,full_time,routine_manual,no
381,8,7,6,4,8,5,8,8,6,6,9,good_to_bad,male,45to54,married,no_degree,full_time,routine_manual,no
139,7,8,7,0,8,6,6,8,2,0,8,good_to_bad,male,25to44,married,no_degree,full_time,intermediate,yes
483,8,9,6,0,4,8,10,6,6,8,9,good_to_bad,female,55to64,married,no_degree,full_time,managerial_professional,no
653,0,2,0,8,10,7,2,0,0,0,0,good_to_bad,male,16to24,single,no_degree,full_time,intermediate,no
268,10,8,10,0,10,7,9,8,9,9,9,good_to_bad,female,45to54,married,no_degree,part_time,managerial_professional,no
113,7,7,7,8,5,8,8,6,7,8,9,good_to_bad,male,55to64,single,no_degree,full_time,routine_manual,no
306,9,8,10,5,9,4,9,9,9,7,7,good_to_bad,female,25to44,married,no_degree,part_time,managerial_professional,yes
430,8,8,10,0,9,8,8,7,6,4,8,very_good,male,25to44,married,no_degree,full_time,managerial_professional,yes
635,9,9,8,5,9,8,9,9,8,6,5,good_to_bad,male,25to44,married,no_degree,full_time,routine_manual,yes
762,8,8,8,1,10,9,7,8,8,9,9,good_to_bad,female,25to44,married,no_degree,part_time,intermediate,yes
314,9,10,10,0,5,8,10,6,5,5,10,very_good,male,25to44,married,degree,part_time,routine_manual,yes
101,7,8,8,6,9,7,9,6,6,7,7,very_good,male,16to24,single,no_degree,full_time,intermediate,no
730,9,7,3,0,9,8,10,8,6,9,10,very_good,male,55to64,married,no_degree,full_time,routine_manual,no
850,10,10,10,0,10,10,10,10,10,8,8,very_good,male,25to44,single,no_degree,full_time,routine_manual,no
523,7,6,8,7,7,9,7,10,5,3,9,very_good,female,25to44,married,degree,part_time,intermediate,yes
449,8,7,5,3,9,4,3,4,6,2,8,good_to_bad,male,55to64,married,degree,full_time,managerial_professional,no
639,9,9,10,0,9,7,8,8,8,8,8,good_to_bad,male,55to64,married,no_degree,full_time,routine_manual,no
596,7,9,6,4,9,9,9,6,3,4,9,very_good,female,25to44,married,degree,part_time,managerial_professional,yes
209,8,8,9,0,9,8,9,9,9,7,9,good_to_bad,male,55to64,married,no_degree,full_time,managerial_professional,no
763,10,9,8,5,10,10,9,10,10,3,9,good_to_bad,male,25to44,married,no_degree,full_time,managerial_professional,yes
414,10,10,10,0,8,5,10,8,5,7,10,good_to_bad,male,55to64,widowed_divorced_sep,no_degree,full_time,routine_manual,no
304,10,8,10,0,8,5,7,10,10,10,8,good_to_bad,female,45to54,single,no_degree,part_time,managerial_professional,no
274,8,7,7,0,9,6,8,6,8,8,8,very_good,male,25to44,married,degree,full_time,managerial_professional,yes
664,7,8,7,3,9,7,8,7,6,9,6,good_to_bad,female,25to44,married,degree,part_time,intermediate,yes
35,7,5,6,9,7,7,7,4,5,5,8,good_to_bad,female,55to64,widowed_divorced_sep,no_degree,part_time,intermediate,no
486,10,10,8,0,8,10,5,7,8,10,10,good_to_bad,male,55to64,married,no_degree,full_time,intermediate,no
476,6,8,8,5,4,6,6,4,7,2,9,good_to_bad,female,25to44,widowed_divorced_sep,no_degree,full_time,managerial_professional,yes
487,7,8,7,3,8,5,7,7,7,4,7,very_good,female,25to44,married,degree,full_time,managerial_professional,no
4,9,9,8,1,9,6,9,9,8,8,10,good_to_bad,female,25to44,married,degree,part_time,intermediate,yes
383,9,9,6,4,9,10,8,9,8,7,9,very_good,female,25to44,married,no_degree,part_time,routine_manual,yes
521,7,9,8,6,10,6,9,5,9,9,10,very_good,female,16to24,single,no_degree,part_time,routine_manual,yes
557,7,7,8,3,9,7,9,7,7,3,9,good_to_bad,male,55to64,married,degree,full_time,managerial_professional,no
180,8,8,8,0,9,7,8,9,9,7,9,very_good,male,45to54,widowed_divorced_sep,degree,full_time,managerial_professional,no
841,7,8,5,7,10,7,7,8,7,2,8,very_good,male,45to54,married,no_degree,full_time,managerial_professional,no
464,7,6,8,2,10,8,10,9,4,6,9,good_to_bad,male,25to44,married,no_degree,full_time,managerial_professional,yes
524,8,8,8,3,10,7,5,6,7,3,8,very_good,male,25to44,married,no_degree,full_time,managerial_professional,yes
128,9,9,9,0,9,9,9,8,9,3,9,good_to_bad,male,25to44,married,no_degree,full_time,routine_manual,yes
265,7,8,9,0,8,5,7,4,7,6,9,good_to_bad,female,45to54,married,no_degree,full_time,routine_manual,no
770,4,5,1,1,10,3,10,5,4,5,0,good_to_bad,male,25to44,single,no_degree,full_time,routine_manual,no
929,10,10,10,5,10,9,4,9,10,10,9,very_good,female,45to54,married,degree,part_time,intermediate,no
922,10,10,10,0,10,8,10,10,10,6,7,very_good,female,25to44,married,degree,full_time,managerial_professional,yes
423,9,9,9,0,10,6,10,10,10,10,8,good_to_bad,female,25to44,single,no_degree,full_time,managerial_professional,no
402,7,7,7,0,9,9,9,9,9,9,6,good_to_bad,male,45to54,single,no_degree,full_time,routine_manual,no
644,8,8,8,1,9,9,9,9,9,9,9,very_good,female,25to44,married,no_degree,part_time,managerial_professional,yes
208,8,9,8,2,8,6,8,8,10,10,10,very_good,male,25to44,single,no_degree,full_time,managerial_professional,no
509,8,8,8,0,8,8,10,8,5,8,7,good_to_bad,male,45to54,married,degree,full_time,managerial_professional,no
547,9,8,8,2,8,9,9,8,8,6,9,good_to_bad,female,25to44,single,no_degree,full_time,intermediate,yes
400,10,10,10,0,10,10,10,5,7,5,5,very_good,male,45to54,married,no_degree,full_time,routine_manual,no
490,9,10,10,0,10,10,10,8,10,10,10,good_to_bad,male,16to24,single,no_degree,full_time,routine_manual,no
69,8,8,3,8,10,8,8,10,6,5,8,good_to_bad,female,45to54,married,degree,full_time,managerial_professional,no
768,8,7,8,8,8,5,9,9,9,8,8,good_to_bad,female,25to44,married,degree,part_time,managerial_professional,no
541,6,6,7,8,5,6,6,6,8,8,9,good_to_bad,female,25to44,single,no_degree,full_time,intermediate,no
539,6,7,4,2,8,8,7,4,1,8,8,good_to_bad,male,45to54,widowed_divorced_sep,no_degree,full_time,managerial_professional,no
834,8,9,9,0,6,5,9,5,5,8,7,good_to_bad,female,25to44,single,no_degree,part_time,routine_manual,yes
172,7,8,4,7,9,8,8,7,6,9,9,good_to_bad,female,45to54,single,no_degree,full_time,managerial_professional,no
790,9,10,8,4,6,7,7,10,9,4,4,very_good,female,25to44,single,degree,full_time,managerial_professional,no
918,8,9,9,2,8,8,8,7,8,6,8,good_to_bad,male,25to44,married,degree,full_time,managerial_professional,yes
462,7,8,6,5,10,8,7,4,4,4,4,good_to_bad,female,45to54,married,degree,part_time,managerial_professional,no
235,7,8,7,2,7,6,8,6,8,6,7,good_to_bad,male,25to44,married,no_degree,full_time,intermediate,yes
286,10,8,8,0,10,8,8,8,5,7,6,good_to_bad,male,45to54,married,no_degree,full_time,routine_manual,no
755,7,10,9,0,5,3,10,0,7,10,10,good_to_bad,male,55to64,married,no_degree,full_time,routine_manual,no
570,8,9,8,0,10,4,10,7,8,9,7,good_to_bad,male,25to44,single,no_degree,full_time,routine_manual,no
315,9,9,8,0,9,8,9,9,8,7,6,very_good,male,25to44,married,no_degree,full_time,managerial_professional,yes
308,8,8,9,2,10,8,6,7,8,6,7,good_to_bad,female,25to44,married,degree,full_time,managerial_professional,yes
328,10,8,9,0,10,7,10,6,8,10,9,good_to_bad,male,25to44,married,no_degree,full_time,routine_manual,yes
29,9,8,9,1,8,7,9,8,7,6,6,very_good,male,25to44,married,no_degree,full_time,managerial_professional,no
170,0,5,0,10,5,5,2,6,5,5,7,good_to_bad,male,45to54,single,no_degree,full_time,intermediate,no
130,9,7,9,0,10,8,10,7,8,3,6,good_to_bad,male,16to24,married,no_degree,full_time,routine_manual,no
151,5,5,5,5,10,5,2,5,3,5,6,good_to_bad,female,25to44,single,no_degree,part_time,routine_manual,yes
721,10,10,10,0,10,9,9,8,8,8,10,very_good,male,55to64,married,no_degree,full_time,routine_manual,no
204,7,8,8,0,9,7,8,7,6,7,7,very_good,male,25to44,married,no_degree,full_time,managerial_professional,no
874,10,10,7,3,10,8,10,8,5,5,10,very_good,male,16to24,married,no_degree,full_time,managerial_professional,no
141,6,10,3,8,3,4,2,1,8,4,10,good_to_bad,male,45to54,widowed_divorced_sep,no_degree,full_time,intermediate,no
506,8,9,8,2,9,9,9,10,3,3,10,good_to_bad,female,25to44,married,degree,part_time,managerial_professional,yes
398,10,10,8,0,10,10,10,7,7,8,10,very_good,female,25to44,married,no_degree,part_time,intermediate,yes
830,9,9,10,1,7,8,9,8,6,9,9,very_good,female,55to64,married,degree,part_time,routine_manual,no
649,4,7,4,5,10,8,7,8,8,8,3,good_to_bad,male,25to44,married,no_degree,full_time,routine_manual,yes
147,8,9,9,0,9,9,9,10,10,9,10,very_good,male,25to44,married,no_degree,full_time,routine_manual,yes
545,8,8,8,4,9,6,8,7,9,6,5,good_to_bad,male,25to44,married,no_degree,full_time,managerial_professional,yes
412,4,9,9,0,4,6,6,8,8,8,9,good_to_bad,female,55to64,widowed_divorced_sep,degree,full_time,managerial_professional,no
327,10,10,8,0,10,9,10,10,10,10,7,good_to_bad,female,16to24,married,no_degree,full_time,intermediate,no
397,8,8,5,9,9,7,7,8,7,4,9,good_to_bad,female,55to64,married,degree,full_time,managerial_professional,no
933,8,10,4,4,10,10,10,10,7,10,10,very_good,female,55to64,married,degree,part_time,managerial_professional,no
422,8,6,8,3,8,8,9,3,4,3,6,very_good,male,25to44,single,degree,full_time,managerial_professional,no
436,9,10,10,1,10,10,10,10,9,6,8,very_good,male,25to44,married,no_degree,full_time,managerial_professional,yes
925,5,5,10,0,10,5,7,2,5,5,5,very_good,female,45to54,widowed_divorced_sep,no_degree,part_time,routine_manual,yes
200,6,8,5,5,6,8,9,7,7,7,6,very_good,male,16to24,single,no_degree,full_time,routine_manual,no
513,7,8,8,4,9,5,6,5,7,7,9,good_to_bad,male,45to54,married,no_degree,full_time,managerial_professional,no
243,9,10,9,2,10,9,9,8,9,10,8,good_to_bad,female,45to54,married,no_degree,part_time,intermediate,yes
102,8,9,10,2,10,5,8,5,10,5,8,good_to_bad,female,55to64,widowed_divorced_sep,no_degree,full_time,routine_manual,no
18,8,9,8,1,10,9,10,8,8,7,10,good_to_bad,female,16to24,single,degree,full_time,managerial_professional,no
806,6,6,7,2,10,8,9,7,4,7,6,very_good,female,25to44,single,no_degree,full_time,routine_manual,yes
758,8,10,9,0,9,9,10,6,7,5,10,very_good,female,25to44,married,degree,part_time,managerial_professional,yes
322,8,10,10,0,10,10,10,10,10,8,10,good_to_bad,male,55to64,married,no_degree,full_time,managerial_professional,no
104,7,9,10,0,8,6,8,4,8,3,7,good_to_bad,female,45to54,married,degree,full_time,managerial_professional,no
469,9,10,9,4,10,7,9,8,9,10,8,good_to_bad,female,25to44,married,no_degree,full_time,intermediate,yes
818,7,7,9,5,10,8,9,6,8,5,9,good_to_bad,male,25to44,married,no_degree,full_time,routine_manual,yes
158,8,5,9,1,6,8,8,5,6,5,6,very_good,male,25to44,married,no_degree,full_time,intermediate,no
641,7,8,6,4,9,8,8,7,8,7,7,good_to_bad,female,55to64,widowed_divorced_sep,no_degree,full_time,managerial_professional,no
726,8,10,10,0,10,10,10,7,10,10,10,very_good,male,25to44,married,no_degree,full_time,routine_manual,yes
515,9,9,5,3,10,6,9,7,9,7,7,good_to_bad,female,25to44,married,no_degree,full_time,intermediate,yes
549,5,5,10,5,10,10,10,9,9,10,9,good_to_bad,male,45to54,widowed_divorced_sep,no_degree,full_time,routine_manual,no
748,9,6,6,0,5,8,9,3,7,3,10,very_good,male,25to44,single,degree,full_time,managerial_professional,no
181,7,9,7,2,8,5,6,8,10,4,8,good_to_bad,female,45to54,married,degree,full_time,intermediate,yes
565,8,8,7,7,5,8,10,7,7,9,8,good_to_bad,male,45to54,widowed_divorced_sep,no_degree,part_time,intermediate,no
717,9,10,8,5,10,8,10,8,4,1,8,very_good,male,25to44,married,degree,full_time,managerial_professional,yes
263,8,8,8,2,10,7,10,8,6,6,7,very_good,female,25to44,single,degree,full_time,managerial_professional,yes
213,8,8,10,0,6,8,10,8,10,9,4,very_good,female,25to44,married,no_degree,full_time,managerial_professional,no
326,6,8,1,5,8,7,8,6,9,9,7,very_good,male,25to44,married,degree,full_time,managerial_professional,yes
267,9,8,9,2,9,8,9,10,10,9,7,very_good,male,45to54,married,degree,full_time,managerial_professional,no
924,10,10,7,0,10,10,10,10,2,8,10,very_good,female,25to44,married,no_degree,part_time,routine_manual,no
533,8,8,7,1,8,5,9,7,8,4,7,very_good,male,25to44,married,no_degree,full_time,routine_manual,yes
266,8,7,8,0,5,8,8,5,8,8,9,good_to_bad,male,45to54,widowed_divorced_sep,no_degree,full_time,routine_manual,no
245,8,10,8,3,10,8,10,6,7,10,5,very_good,male,25to44,married,no_degree,full_time,intermediate,no
599,8,9,7,5,9,8,9,9,8,4,8,very_good,female,55to64,married,degree,full_time,managerial_professional,no
293,5,9,9,0,5,9,8,10,10,10,10,good_to_bad,female,25to44,widowed_divorced_sep,no_degree,part_time,routine_manual,yes
374,8,9,8,6,9,9,8,7,9,7,9,very_good,female,45to54,widowed_divorced_sep,no_degree,part_time,routine_manual,no
484,8,8,4,4,10,6,10,8,8,7,6,good_to_bad,male,25to44,married,no_degree,full_time,intermediate,yes
561,9,9,8,5,8,8,8,8,8,8,5,good_to_bad,female,25to44,married,no_degree,part_time,intermediate,yes
896,9,9,10,0,9,9,9,9,9,9,9,very_good,female,55to64,married,no_degree,full_time,intermediate,no
160,7,8,8,6,7,5,4,6,3,2,7,good_to_bad,male,25to44,married,degree,full_time,managerial_professional,no
829,7,8,10,0,9,7,10,10,8,7,7,good_to_bad,male,45to54,single,no_degree,full_time,managerial_professional,no
897,8,10,10,0,10,8,8,0,5,5,3,very_good,female,45to54,married,degree,part_time,managerial_professional,yes
83,8,9,10,1,10,8,10,4,2,1,4,very_good,male,25to44,married,degree,full_time,managerial_professional,yes
926,8,9,8,4,5,4,4,6,7,4,8,good_to_bad,female,25to44,married,degree,full_time,managerial_professional,yes
269,8,8,8,0,9,9,10,9,9,6,8,very_good,female,25to44,married,degree,full_time,managerial_professional,no
454,8,5,9,9,10,5,8,10,10,7,10,good_to_bad,female,45to54,married,no_degree,part_time,routine_manual,no
16,7,9,9,0,7,6,8,6,9,9,8,very_good,female,25to44,single,degree,full_time,routine_manual,yes
946,5,5,4,4,7,3,5,8,8,8,6,good_to_bad,female,45to54,single,no_degree,full_time,managerial_professional,no
182,5,6,6,3,7,6,9,3,3,2,3,good_to_bad,male,25to44,widowed_divorced_sep,no_degree,full_time,intermediate,no
804,8,8,10,6,10,7,9,8,10,7,8,very_good,female,25to44,married,degree,full_time,managerial_professional,yes
802,9,9,7,5,10,8,9,6,8,9,7,very_good,female,25to44,married,no_degree,part_time,intermediate,yes
14,9,9,9,0,9,9,8,9,9,9,9,good_to_bad,male,55to64,married,degree,part_time,managerial_professional,no
143,10,10,5,8,10,10,10,8,8,7,9,very_good,male,25to44,married,no_degree,full_time,intermediate,no
695,9,9,9,0,10,8,9,7,8,9,8,good_to_bad,male,25to44,married,no_degree,full_time,routine_manual,yes
953,8,6,6,3,9,5,7,9,6,8,8,good_to_bad,male,55to64,married,no_degree,part_time,managerial_professional,no
682,7,7,8,4,8,8,10,7,7,9,9,very_good,female,25to44,married,no_degree,part_time,intermediate,yes
935,8,9,9,1,10,4,6,5,8,9,10,good_to_bad,female,16to24,married,no_degree,part_time,routine_manual,no
86,9,10,10,2,10,9,9,10,9,9,9,very_good,female,25to44,married,degree,full_time,managerial_professional,yes
892,8,8,8,3,10,7,8,7,7,7,10,good_to_bad,female,25to44,single,degree,full_time,managerial_professional,no
627,8,7,7,7,6,5,6,8,5,4,6,good_to_bad,female,25to44,married,no_degree,part_time,routine_manual,yes
869,9,9,7,7,10,9,9,9,9,10,10,good_to_bad,female,25to44,married,degree,part_time,intermediate,no
914,8,8,9,4,9,7,9,7,5,8,8,good_to_bad,female,45to54,widowed_divorced_sep,no_degree,full_time,intermediate,yes
519,7,8,8,5,10,5,5,7,4,6,9,good_to_bad,male,45to54,married,no_degree,full_time,managerial_professional,no
820,7,8,5,4,5,3,3,6,8,7,10,good_to_bad,female,25to44,married,degree,part_time,managerial_professional,yes
684,8,8,9,0,8,8,8,8,8,10,8,very_good,male,55to64,widowed_divorced_sep,degree,part_time,managerial_professional,no
536,8,9,10,0,10,8,10,8,10,10,5,good_to_bad,female,45to54,widowed_divorced_sep,no_degree,part_time,routine_manual,no
203,5,8,5,4,10,9,5,3,5,5,10,very_good,female,45to54,widowed_divorced_sep,no_degree,full_time,routine_manual,no
338,6,7,5,0,5,4,8,3,6,8,5,good_to_bad,male,25to44,married,no_degree,full_time,managerial_professional,no
909,7,10,4,9,5,8,8,8,2,8,4,good_to_bad,female,25to44,married,degree,part_time,intermediate,yes
399,8,8,4,7,9,7,8,5,5,6,5,good_to_bad,male,25to44,married,no_degree,full_time,routine_manual,no
728,5,8,8,8,5,5,7,6,5,4,10,good_to_bad,female,45to54,married,no_degree,full_time,managerial_professional,no
258,7,6,4,2,9,6,9,10,7,2,8,very_good,male,25to44,married,degree,full_time,managerial_professional,yes
134,2,7,5,0,8,4,10,3,8,7,2,good_to_bad,male,55to64,widowed_divorced_sep,no_degree,full_time,managerial_professional,no
368,8,9,10,0,9,9,9,5,8,6,9,very_good,female,45to54,married,degree,part_time,managerial_professional,yes
563,5,7,7,0,7,7,10,5,5,8,7,good_to_bad,female,55to64,single,no_degree,full_time,intermediate,no
207,9,10,8,9,8,7,6,7,8,7,8,good_to_bad,female,45to54,single,degree,part_time,intermediate,no
838,7,8,8,1,8,7,8,8,7,6,8,good_to_bad,male,45to54,married,degree,full_time,managerial_professional,yes
67,9,8,10,0,7,9,9,7,7,8,10,good_to_bad,female,25to44,single,no_degree,full_time,routine_manual,no
893,10,10,10,0,10,8,10,8,10,9,7,very_good,male,25to44,married,no_degree,full_time,routine_manual,yes
361,9,9,8,4,10,6,8,8,7,8,9,good_to_bad,female,25to44,married,no_degree,full_time,intermediate,yes
743,7,7,8,2,8,7,8,2,5,6,8,good_to_bad,male,45to54,married,no_degree,full_time,intermediate,no
48,8,8,10,8,10,8,10,7,10,10,10,good_to_bad,female,55to64,married,no_degree,part_time,routine_manual,no
106,5,9,9,0,10,10,10,7,10,9,10,good_to_bad,male,45to54,widowed_divorced_sep,no_degree,full_time,managerial_professional,no
112,9,8,7,5,10,6,8,8,9,7,7,very_good,female,25to44,married,no_degree,full_time,managerial_professional,yes
883,10,9,10,0,10,10,10,10,10,10,10,very_good,male,55to64,married,degree,part_time,managerial_professional,no
593,8,7,9,0,7,9,10,7,8,4,4,very_good,female,45to54,widowed_divorced_sep,degree,full_time,intermediate,no
419,8,8,7,2,8,7,8,7,8,7,7,good_to_bad,male,25to44,married,no_degree,full_time,intermediate,yes
228,9,9,9,0,10,6,8,5,7,6,9,good_to_bad,male,25to44,married,degree,full_time,routine_manual,yes
934,8,9,9,2,10,9,9,7,8,5,5,very_good,female,25to44,single,degree,full_time,managerial_professional,no
372,7,8,7,4,7,6,9,5,10,4,8,good_to_bad,male,45to54,widowed_divorced_sep,no_degree,full_time,managerial_professional,no
211,8,9,4,0,10,7,10,6,7,10,7,very_good,male,45to54,married,no_degree,full_time,intermediate,no
384,10,10,10,8,10,3,10,2,2,10,10,good_to_bad,male,45to54,married,no_degree,part_time,intermediate,no
491,10,8,10,0,10,10,10,10,7,10,6,very_good,female,45to54,married,no_degree,full_time,managerial_professional,yes
447,8,7,7,0,10,8,8,3,9,9,8,good_to_bad,male,25to44,married,no_degree,full_time,routine_manual,yes
662,8,7,9,5,9,8,9,7,8,8,7,very_good,female,25to44,married,degree,part_time,routine_manual,no
150,7,7,7,2,8,5,7,7,6,6,6,good_to_bad,female,45to54,married,no_degree,full_time,managerial_professional,no
255,5,8,8,5,10,9,9,2,2,8,10,very_good,female,25to44,widowed_divorced_sep,no_degree,part_time,intermediate,yes
51,10,10,10,0,10,10,10,7,10,10,10,very_good,male,45to54,married,no_degree,full_time,routine_manual,yes
780,3,5,5,6,7,4,7,4,5,7,8,good_to_bad,male,25to44,married,no_degree,full_time,intermediate,no
558,7,8,8,8,10,6,7,1,1,10,8,very_good,male,16to24,single,degree,part_time,routine_manual,no
441,6,8,7,7,5,9,7,4,8,9,8,very_good,female,25to44,widowed_divorced_sep,no_degree,part_time,intermediate,yes
309,9,9,9,5,10,5,9,5,8,5,7,good_to_bad,female,25to44,married,no_degree,part_time,routine_manual,yes
424,7,7,7,3,8,8,8,7,6,5,7,good_to_bad,male,25to44,married,degree,full_time,managerial_professional,yes
803,10,10,8,0,9,10,10,8,10,10,10,very_good,male,16to24,single,no_degree,full_time,intermediate,no
138,7,5,9,0,7,4,7,5,6,4,9,good_to_bad,female,45to54,married,no_degree,full_time,intermediate,yes
226,9,9,7,7,10,10,9,10,10,7,10,good_to_bad,male,55to64,single,no_degree,full_time,routine_manual,no
756,7,6,6,0,8,8,10,8,6,4,0,good_to_bad,female,45to54,single,no_degree,full_time,managerial_professional,no
667,8,8,8,0,8,8,8,7,5,5,6,very_good,female,55to64,widowed_divorced_sep,no_degree,full_time,intermediate,no
244,7,6,8,0,4,6,8,5,7,7,7,good_to_bad,male,25to44,single,no_degree,full_time,routine_manual,no
442,7,7,3,0,8,9,8,8,8,8,5,very_good,female,25to44,married,no_degree,part_time,managerial_professional,yes
26,5,7,8,2,10,4,5,2,2,5,10,good_to_bad,female,55to64,widowed_divorced_sep,no_degree,full_time,routine_manual,no
908,9,9,10,0,10,10,10,10,9,10,10,very_good,female,45to54,widowed_divorced_sep,no_degree,part_time,intermediate,yes
183,8,8,8,7,10,8,7,8,7,3,5,good_to_bad,male,25to44,married,no_degree,full_time,routine_manual,yes
707,7,7,6,8,9,7,10,7,5,8,6,good_to_bad,male,25to44,single,no_degree,full_time,intermediate,no
432,8,8,8,1,10,7,10,2,1,9,7,good_to_bad,female,25to44,single,no_degree,part_time,routine_manual,yes
248,7,7,5,7,8,6,6,7,7,4,9,very_good,female,25to44,single,no_degree,full_time,managerial_professional,yes
195,7,6,8,0,10,6,9,6,7,3,7,good_to_bad,male,16to24,single,degree,part_time,routine_manual,no
270,8,8,8,0,8,8,8,6,8,6,8,good_to_bad,male,25to44,single,no_degree,full_time,routine_manual,no
427,5,4,9,5,4,8,8,3,8,5,10,good_to_bad,female,55to64,married,no_degree,full_time,routine_manual,no
24,7,5,7,5,8,6,6,8,5,5,8,good_to_bad,male,25to44,married,degree,full_time,managerial_professional,yes
37,8,10,10,0,10,6,10,3,10,10,10,good_to_bad,female,25to44,single,no_degree,part_time,managerial_professional,yes
788,6,8,9,0,10,10,10,7,6,8,10,very_good,female,25to44,married,no_degree,part_time,managerial_professional,yes
642,6,4,6,2,10,10,10,10,10,7,0,good_to_bad,male,25to44,single,no_degree,full_time,intermediate,no
765,10,10,10,0,10,8,10,9,5,8,7,good_to_bad,female,25to44,married,no_degree,part_time,intermediate,yes
900,7,9,8,6,9,7,7,6,9,10,8,very_good,female,45to54,married,no_degree,full_time,intermediate,no
597,7,7,8,6,7,5,5,2,6,4,6,good_to_bad,female,25to44,married,degree,full_time,managerial_professional,yes
478,4,5,5,2,10,8,9,2,2,8,8,very_good,male,25to44,married,no_degree,full_time,routine_manual,yes
297,8,10,10,1,5,3,8,9,10,5,9,good_to_bad,female,25to44,single,degree,full_time,intermediate,no
632,9,7,3,6,10,7,8,7,5,7,7,very_good,female,25to44,single,no_degree,full_time,intermediate,no
603,9,9,0,10,5,8,8,4,9,6,3,good_to_bad,female,25to44,widowed_divorced_sep,no_degree,part_time,routine_manual,yes
68,8,5,9,7,9,8,8,8,8,7,8,good_to_bad,female,25to44,married,no_degree,full_time,intermediate,no
10,8,8,9,0,9,7,8,7,3,6,8,good_to_bad,male,45to54,married,no_degree,full_time,managerial_professional,no
401,8,9,9,5,10,5,9,9,9,10,8,good_to_bad,male,45to54,married,no_degree,part_time,routine_manual,yes
864,8,10,7,3,8,8,8,8,7,8,10,very_good,female,45to54,married,no_degree,part_time,managerial_professional,yes
604,8,8,8,2,9,8,10,7,8,8,8,very_good,male,45to54,married,no_degree,full_time,managerial_professional,no
119,10,9,7,2,10,7,7,7,8,6,9,good_to_bad,male,45to54,married,no_degree,full_time,intermediate,no
903,7,6,6,3,7,6,7,6,7,6,8,good_to_bad,male,55to64,widowed_divorced_sep,no_degree,full_time,routine_manual,no
613,9,9,9,0,9,8,9,7,8,8,7,very_good,male,25to44,married,no_degree,full_time,intermediate,yes
587,9,10,10,0,10,4,8,8,10,10,10,good_to_bad,female,25to44,widowed_divorced_sep,no_degree,full_time,intermediate,yes
938,9,8,8,5,9,7,7,4,9,8,10,good_to_bad,female,45to54,married,no_degree,part_time,routine_manual,no
1,8,9,9,2,10,8,10,7,5,10,9,good_to_bad,male,45to54,married,no_degree,full_time,managerial_professional,no
482,10,8,10,0,10,10,10,7,7,0,10,very_good,male,25to44,married,no_degree,full_time,managerial_professional,yes
373,9,8,7,5,10,8,9,9,7,7,8,good_to_bad,female,45to54,married,degree,full_time,managerial_professional,yes
694,4,6,7,2,2,8,10,2,4,4,6,very_good,female,25to44,married,no_degree,full_time,managerial_professional,no
356,8,7,7,5,10,7,9,7,6,4,7,very_good,male,25to44,single,no_degree,full_time,routine_manual,no
733,8,9,8,0,7,7,9,8,8,3,7,good_to_bad,male,25to44,single,degree,full_time,managerial_professional,no
346,5,7,5,0,10,8,5,7,7,9,9,good_to_bad,female,45to54,single,no_degree,full_time,routine_manual,no
675,8,6,9,2,10,4,8,8,10,10,10,good_to_bad,male,25to44,single,degree,full_time,managerial_professional,no
516,6,8,8,5,7,7,7,4,6,7,4,good_to_bad,female,25to44,single,degree,full_time,managerial_professional,no
390,4,4,8,5,9,9,10,0,1,3,10,very_good,male,16to24,single,degree,part_time,routine_manual,no
214,8,10,9,4,10,8,8,5,4,2,6,good_to_bad,male,45to54,married,no_degree,full_time,intermediate,no
231,7,7,8,2,9,8,7,7,5,1,8,very_good,male,25to44,married,no_degree,full_time,managerial_professional,yes
575,6,6,6,9,8,6,8,8,7,2,5,good_to_bad,female,16to24,single,no_degree,full_time,routine_manual,no
767,5,7,8,0,8,10,10,5,8,5,7,very_good,female,25to44,married,degree,part_time,intermediate,yes
634,8,9,9,1,10,5,8,5,8,5,1,good_to_bad,female,45to54,married,no_degree,full_time,routine_manual,no
